template_id,post_text,category,cta_type,link_included,image_upload_recommended,recommended_styles,scheduled_at,status,quality_note
T0497,사진 찍는 건 민망한데\n결과 보는 건 또 좋아하는 사람 은근 많더라\n\n앨범 사진으로도 노는 구조가 이런 타입에 잘 맞음,image_recommended,none,no,yes,datecam-film|ulzzang-cam|idol-photocard,2026-10-06 16:57,draft,
T0498,필터처럼 소비되는 결과는 금방 잊히는데\n장면 자체가 재밌으면 다시 생각나더라\n\n그래서 결과보다 설정을 더 오래 붙들고 만들었음,soft_cta,soft,no,no,,2026-10-06 21:18,draft,
T0499,점심 먹고 아무 생각 없을 때\n이런 서비스가 제일 잘 먹히는 것 같아\n설명 안 길고 바로 결과 나오는 거,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-10-07 12:26,draft,
T0500,잘 만든 서비스보다\n괜히 한 번 더 들어가 보는 서비스가 더 어렵더라\n\n그래서 순간 재미가 끊기지 않게 많이 만졌음\n이런 포인트 좋아하면 기억해둬도 좋음,soft_cta,soft,no,no,,2026-10-07 18:01,draft,
T0501,AI 오디션 결과가 괜히 오래 남는 이유\n밤엔 사소한 평가도 마음에 걸리니까\n근데 그래서 더 재밌기도 하고,image_recommended,none,no,yes,dreamy-wildflower|datecam-film|ulzzang-cam,2026-10-07 21:43,draft,
T0502,친구 사진으로도 해봤는데\n장난치려다 결과가 잘 나와서\n오히려 서로 저장함,soft_cta,soft,no,no,,2026-10-08 11:41,draft,
T0503,서비스가 오래 보이려면\n설명보다 체감이 먼저 와야 하더라\n\n그래서 카드 제목만 봐도 상상되게 하는 데 시간을 많이 썼음,soft_cta,soft,no,no,,2026-10-08 16:32,draft,
T0504,가끔은 결과 퀄보다\n누가 먼저 떠오르는지가 더 중요할 때가 있더라\n\n그런 결과 좋아하면 한 번 봐도 재밌을 듯\nhttps://www.styledrop.cloud,conversation,direct,yes,no,,2026-10-08 21:42,draft,
T0505,다들 결과 보고 감탄하는 편인지\n고르기 전에 더 설레는 편인지 궁금하다\n\n나는 확실히 두 번째 쪽,before_after_recommended,soft,no,yes,bronze-statue-bench|club-flash|rainy-crosswalk,2026-10-09 10:12,draft,
T0506,우주 쪽이 더 어울릴지\n서부 무드가 더 어울릴지\n막상 보기 전엔 전혀 감이 안 잡힘\n\n그게 오히려 재밌음,soft_cta,none,no,no,,2026-10-09 18:37,draft,
T0507,오늘 회사에서 말 너무 많이 해서 지쳤는데\n결과물 보고 혼자 조용히 웃은 순간이 있었다\n그런 힘이 있는 서비스면 좋겠다고 생각했어,image_recommended,none,no,yes,datecam-film|ulzzang-cam|idol-photocard,2026-10-09 22:16,draft,
T0508,AI 프로필 기능 넣은 이유도 비슷해\n남들 보여주기보다\n내가 나를 새롭게 보는 쪽이 더 컸어,soft_cta,soft,no,no,,2026-10-10 11:13,draft,
T0509,AI 사진이 다 비슷하게 느껴질 때는\n결과보다 장면을 먼저 보면 감이 달라짐\n\n내가 요즘 밀고 있는 방향이 딱 그쪽임\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,maid-cafe-heart|skydiving|idol-photocard,2026-10-10 17:28,draft,
T0510,퇴근길에 이런 거 하나쯤 있으면 좋더라\n복잡하지 않고\n기분만 살짝 바꿔주는 거,text_only,none,no,no,,2026-10-10 21:47,draft,
T0511,혼자 만들어서 더 그런지\n반응 하나에도 하루 기분이 크게 왔다 갔다 해\n좋은 쪽으로 흔들리면 좋겠다 싶고,text_only,none,no,no,,2026-10-11 10:56,draft,
T0512,사람들이 날 어떻게 보는지 묻기 어려울 때\n익명으로 슬쩍 확인하는 방식이 더 편하더라\n그걸 그냥 기능으로 만든 거야,conversation,none,no,no,,2026-10-11 17:18,draft,
T0513,비 오는 횡단보도 vs 서부 총잡이\n둘 중 하나만 먼저 눌러야 한다면\n어느 쪽이 더 궁금한지 은근 궁금함,soft_cta,soft,no,no,,2026-10-11 21:49,draft,
T0514,비슷한 톤만 모아두면\n예쁘긴 해도 기억에는 잘 안 남더라\n\n결이 다른 카드들을 섞어놓으니 체감이 달라짐,before_after_recommended,none,no,yes,cinematic-horseback|bronze-statue-bench|club-flash,2026-10-12 11:04,draft,
T0515,혼자 만드는 입장에선\n누가 들어와서 한 장만 올려줘도\n되게 큰 응원이 된다 🙂\nhttps://www.styledrop.cloud/,conversation,direct,yes,no,,2026-10-12 16:54,draft,
T0516,무난함보다 포인트 있는 걸 고르는 사람은\n아마 강한 카드부터 손이 갈 가능성이 큼\n\n궁금하면 https://www.styledrop.cloud,direct_cta,direct,yes,yes,idol-photocard|dreamy-wildflower|red-carpet-glam,2026-10-12 21:52,draft,
T0517,이건 후기라기보다 고백인데\n내 사진으로 돌려보고\n제일 많이 놀란 사람이 바로 나였음,soft_cta,soft,no,no,,2026-10-13 11:19,draft,
T0518,결과 하나 뽑고 끝내는 것보다\n옆 카드 하나 더 눌러보게 되면 이미 충분하다고 봄\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,red-carpet-glam|maid-cafe-heart|skydiving,2026-10-13 18:22,draft,
T0519,점심시간에 보기 좋은 이유는\n별생각 없이 눌렀다가\n어 이거 뭐야 하고 한 번 더 보게 된다는 거,soft_cta,soft,no,no,,2026-10-13 20:34,draft,
T0520,서비스를 만들기 전엔\n얼굴이 얼마나 예쁘게 바뀌는지가 핵심이라 생각했음\n\n막상 만들고 보니\n사람들은 장면에 더 반응하더라,before_after_recommended,none,no,yes,bronze-statue-bench|club-flash|rainy-crosswalk,2026-10-14 12:28,draft,
T0521,다들 자기만의 분위기 한 장씩은 갖고 있는 것 같은데\n나는 왜 아직 평범한 셀카뿐이지 싶어서 만들었어\n그리고 나부터 바로 써봄,conversation,none,no,no,,2026-10-14 18:03,draft,
T0522,낮엔 그냥 재밌었는데\n퇴근하고 다시 보니까 결과가 다르게 읽히더라\n밤 되기 전 감성이 살짝 올라오는 시간이라 그런가,image_recommended,none,no,yes,datecam-film|ulzzang-cam|idol-photocard,2026-10-14 22:03,draft,
T0523,같은 셀카라도\n도시 밤거리랑 눈 오는 골목에 넣으면\n느낌이 얼마나 달라질지 보는 맛이 있음,soft_cta,none,no,no,,2026-10-15 10:33,draft,
T0524,밤에는 자꾸\n내 얼굴이 아니라 내 분위기를 보게 돼\n이 서비스가 그 포인트를 잘 건드리는 듯,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-10-15 16:53,draft,
T0525,전엔 AI 사진을\n한 번 생성하고 저장하는 걸로 끝냈다면\n\n지금은 하나 만들고\n옆 카드까지 자연스럽게 보게 되는 흐름을 더 신경 씀,text_only,none,no,no,,2026-10-15 22:26,draft,
T0526,내 얼굴로 다른 장면을 가볍게 체험해보고 싶다면\n복잡한 설명 없이 카드부터 보면 됨\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,idol-photocard|dreamy-wildflower|red-carpet-glam,2026-10-16 11:23,draft,
T0527,몽골 전사 버전이 생각보다 잘 나와서\n원래 넣을까 말까 했던 스타일인데\n결국 남겨두길 잘한 듯,text_only,none,no,no,,2026-10-16 18:16,draft,
T0528,내 얼굴이 영화 같은 장면에 들어가면\n멋있을지 어색할지부터 궁금해짐\n\n이런 반응이 바로 나오는 카드들이 의외로 많음,soft_cta,soft,no,no,,2026-10-16 20:52,draft,
T0529,하루 종일 기능 붙잡고 있다가\n퇴근할 때쯤 되면 늘 드는 생각\n이거 누가 재밌어해주면 좋겠다,conversation,none,no,no,,2026-10-17 10:51,draft,
T0530,예전엔 퀄이 전부라고 생각했는데\n요즘은 반응성이 더 중요하다고 느낀다\n\n좋아요보다 한마디 나오는 결과가 더 세더라,before_after_recommended,soft,no,yes,bronze-statue-bench|club-flash|rainy-crosswalk,2026-10-17 17:03,draft,
T0531,혼자 만들다 보니까\n누가 와서 한 번 눌러준다는 게\n생각보다 엄청 크게 느껴진다,conversation,soft,no,no,,2026-10-17 21:39,draft,
T0532,내가 보는 나 말고\n남이 느끼는 나까지 궁금해지는 시간\n대체로 밤이고\n그래서 이 기능이 더 잘 맞아,text_only,none,no,no,,2026-10-18 11:33,draft,
T0533,내 얼굴이 비 오는 횡단보도 안에 들어가면\n어떤 무드가 나올지 상상해본 적 있나\n\n이런 질문 하나가 생각보다 오래 남더라,soft_cta,none,no,no,,2026-10-18 18:38,draft,
T0534,예측 가능한 장면은 편하지만\n한 번 보고 끝나는 경우가 많았음\n\n그래서 조금은 낯설고 조금은 익숙한 선을 계속 만졌다,soft_cta,none,no,no,,2026-10-18 22:26,draft,
T0535,디자인도 개발도 혼자 하다 보니까\n사람들이 어떤 표정으로 이걸 눌러볼지\n퇴근 시간쯤 되면 더 궁금해져,soft_cta,soft,no,no,,2026-10-19 11:09,draft,
T0536,첫 화면에서 이미\n“오늘은 이거 해볼까”가 떠오르면 훨씬 강하더라\n\n카드형 구조의 장점이 딱 그거인 듯,soft_cta,soft,no,no,,2026-10-19 17:12,draft,
T0537,점심에 잠깐 와서\n한 번 해보고 그냥 넘어가도 괜찮은데\n아마 한 번 더 돌리게 될 걸,soft_cta,soft,no,no,,2026-10-19 21:02,draft,
T0538,친구랑 같이 보기 좋은 카드도 있고\n혼자 조용히 보는 카드도 있어서\n가볍게 구경만 해도 재밌을 수 있음\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,red-carpet-glam|maid-cafe-heart|skydiving,2026-10-20 12:03,draft,
T0539,내가 보는 나와\n남이 읽는 내 인상 사이의 차이\n이 시간엔 그게 유독 더 크게 느껴짐,text_only,none,no,no,,2026-10-20 17:56,draft,
T0540,예쁜 결과 하나보다\n다음 카드가 궁금한 서비스가 더 오래 남더라\n\n그래서 그 흐름에 집중해서 만들었음\n궁금하면 https://www.styledrop.cloud,direct_cta,direct,yes,yes,skydiving|idol-photocard|dreamy-wildflower,2026-10-20 22:12,draft,
T0541,친구랑 같이 해보면 좋은 이유\n서로 놀리기 시작했다가\n나중엔 각자 제일 잘 나온 컷 저장하게 됨,soft_cta,soft,no,no,,2026-10-21 10:29,draft,
T0542,대단한 거 하자는 느낌보다\n짧게 들어와서 몇 장면 구경하는 느낌으로 보면 편함\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,no,,2026-10-21 18:29,draft,
T0543,분명 내 사진인데\n결과물은 약간 영화 포스터 같아서\n좀 신기했어\n내가 만든 건데도 계속 다시 보게 됨,image_recommended,none,no,yes,ulzzang-cam|idol-photocard|red-carpet-glam,2026-10-21 20:39,draft,
T0544,요즘은 기능 많은 서비스보다\n들어가자마자 감 오는 서비스가 더 세더라\n\n설명 읽기 전에\n손 먼저 가는 카드들을 만들고 싶었음,text_only,none,no,no,,2026-10-22 10:36,draft,
T0545,하루 끝자락에\n나를 다른 무드로 다시 만나는 경험\n이상하게 그것만으로도 좀 풀리는 게 있어 ✨\nhttps://www.styledrop.cloud/,direct_cta,direct,yes,yes,skydiving|idol-photocard|dreamy-wildflower,2026-10-22 17:27,draft,
T0546,공유 잘 되는 결과는\n완벽해서가 아니라 말 붙이기 쉬워서더라\n\n“이거 너 아님?” 한 줄 나오는 쪽이 진짜 셈,conversation,soft,no,no,,2026-10-22 21:56,draft,
T0547,결과가 비슷하게 느껴지는 피로감이 있다면\n장면부터 다르게 보는 게 확실히 낫더라\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,dreamy-wildflower|red-carpet-glam|maid-cafe-heart,2026-10-23 11:41,draft,
T0548,혼자 작업하다 문득\n아 이건 누가 밤에 보면 해보고 싶겠는데\n싶었던 기능들이 있어\n결과도 좀 그런 쪽으로 나옴,conversation,soft,no,no,,2026-10-23 18:03,draft,
T0549,AI 프로필은 대놓고 꾸민 느낌보다\n조금 영화 스틸 같은 쪽이 좋아서\n그 방향으로 많이 손봤어,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-10-23 20:41,draft,
T0550,무드파인지 밈파인지\n하나만 고르기 애매한 사람들 꽤 많지 않나\n\n나는 둘 다 챙기는 타입이 제일 오래 본다고 봄,soft_cta,soft,no,no,,2026-10-24 11:41,draft,
T0551,잘 나온 얼굴을 만드는 것과\n다음 장면이 궁금하게 만드는 것은 다르더라\n\n이번엔 후자 쪽으로 조금 더 기울였다,before_after_recommended,none,no,yes,club-flash|rainy-crosswalk|red-carpet-glam,2026-10-24 16:33,draft,
T0552,나만 아직 안 해본 느낌\n이거 은근 밤에 세게 온다\n그래서 한번 보면 끝이 잘 안 남,soft_cta,soft,no,no,,2026-10-24 21:03,draft,
T0553,“또 AI 사진이네”에서 끝나기 싫어서\n첫 화면부터 결을 다르게 가져가봤음\n\n무슨 말인지 보려면 https://www.styledrop.cloud,direct_cta,direct,yes,yes,red-carpet-glam|maid-cafe-heart|skydiving,2026-10-25 12:17,draft,
T0554,이거 만들고 나서\n제일 많이 들은 말이\n생각보다 잘 나온다는 말이었음\n그 말이 꽤 반갑더라,text_only,none,no,no,,2026-10-25 17:01,draft,
T0555,AI 오디션 결과가\n괜히 더 궁금한 이유가 뭘까 했는데\n사람이 내 인상 평가받는 걸 은근 신경 쓰나 봄,image_recommended,none,no,yes,red-carpet-glam|dreamy-wildflower|datecam-film,2026-10-25 21:28,draft,
T0556,"몽골 전사, 우주비행사, 서부 총잡이\n셋 다 해봤는데\n이상하게 다 어울려서 더 웃김",text_only,none,no,no,,2026-10-26 11:34,draft,
T0557,내 사진이 감성 카드처럼 남으니까\n생각보다 오래 보게 되더라\n그냥 필터랑은 좀 다른 결이 있어,image_recommended,none,no,yes,datecam-film|ulzzang-cam|idol-photocard,2026-10-26 17:37,draft,
T0558,점심시간엔 무거운 것보다\n가볍게 눌렀다가 피식하는 게 좋잖아\n그 기분으로 만든 기능들이 몇 개 있음,soft_cta,soft,no,no,,2026-10-26 21:44,draft,
T0559,단톡방에 올리기 좋은 결과와\n스토리에 올리기 좋은 결과는 진짜 다르더라\n\n둘 중 어디에 더 올릴 것 같은지 궁금함,conversation,soft,no,no,,2026-10-27 11:37,draft,
T0560,한 장 넣었는데\n생각보다 내 분위기가 선명하게 잡혀서\n조금 신기했어,text_only,none,no,no,,2026-10-27 16:57,draft,
T0561,그냥 카드 몇 개만 훑어봐도\n이 서비스가 어느 방향인지 바로 감 잡힐 거야\n\nhttps://www.styledrop.cloud,direct_cta,direct,yes,yes,idol-photocard|dreamy-wildflower|red-carpet-glam,2026-10-27 21:56,draft,
T0562,1인 개발자라는 말\n평소엔 별 생각 없는데\n퇴근 시간쯤 되면 그게 좀 크게 느껴져\n누가 써준다는 게 더 고맙거든,conversation,none,no,no,,2026-10-28 10:59,draft,
T0563,AI 감독한테 심사받는 기능은\n처음엔 그냥 장난이었는데\n친구들이 제일 많이 얘기한 건 그거였어,text_only,none,no,no,,2026-10-28 16:36,draft,
T0564,누워서 휴대폰 보다가\n내 사진으로 다른 세계관의 나를 본다는 거\n생각보다 거부감 없고 꽤 재밌음,image_recommended,none,no,yes,idol-photocard|red-carpet-glam|dreamy-wildflower,2026-10-28 21:49,draft,
T0565,비슷한 무드 사진 몇 장 보면\n어느 순간 다 같은 서비스처럼 느껴질 때 있지\n\n그래서 이번엔 예쁘다보다\n궁금하다는 반응이 먼저 나오게 잡아봤다,text_only,none,no,no,,2026-10-29 12:23,draft,
T0566,사진 한 장인데도\n이상하게 지금의 기분까지 같이 바뀌는 순간이 있음\n그게 이 시간엔 더 크게 와 🌙\nhttps://www.styledrop.cloud/,before_after_recommended,direct,yes,yes,club-flash|rainy-crosswalk|red-carpet-glam,2026-10-29 17:53,draft,
T0567,퍼컬 진단 받으러 가기는 귀찮고\n그래도 대충 내 톤은 알고 싶고\n딱 그 사이 어딘가에서 만든 기능이야,text_only,none,no,no,,2026-10-29 22:27,draft,
T0568,퍼스널컬러 결과를 보고 있으면\n오늘 왜 유독 얼굴이 뜬 것 같았는지\n괜히 납득돼서 웃기더라,conversation,none,no,no,,2026-10-30 12:36,draft,
